"randomise_trials","display","Sound","word","part_id","stress","file_type","status"
1,"Instructions1",NA,NA,NA,NA,NA,NA
2,"Practice","familia.wav","familia",NA,NA,NA,NA
2,"Practice","belisima.wav","belisima",NA,NA,NA,NA
3,"Instructions2",NA,NA,NA,NA,NA,NA
4,"Main","10590751_alluce_primary.wav","alluce","10590751","primary","wav","L1"
4,"Main","10590751_canapa_primary.wav","canapa","10590751","primary","wav","L1"
4,"Main","10590751_comico_primary.wav","comico","10590751","primary","wav","L1"
4,"Main","10590751_forbito_secondary.wav","forbito","10590751","secondary","wav","L1"
4,"Main","10590751_macaco_secondary.wav","macaco","10590751","secondary","wav","L1"
4,"Main","10590751_protesi_primary.wav","protesi","10590751","primary","wav","L1"
4,"Main","10590751_tonale_secondary.wav","tonale","10590751","secondary","wav","L1"
4,"Main","10593187_alluce_primary.wav","alluce","10593187","primary","wav","L1"
4,"Main","10593187_canapa_primary.wav","canapa","10593187","primary","wav","L1"
4,"Main","10593187_comizio_secondary.wav","comizio","10593187","secondary","wav","L1"
4,"Main","10593187_fragola_primary.wav","fragola","10593187","primary","wav","L1"
4,"Main","10593187_macaco_secondary.wav","macaco","10593187","secondary","wav","L1"
4,"Main","10593187_protesi_primary.wav","protesi","10593187","primary","wav","L1"
4,"Main","10593187_tonale_secondary.wav","tonale","10593187","secondary","wav","L1"
4,"Main","10596140_asilo_secondary.wav","asilo","10596140","secondary","wav","L1"
4,"Main","10596140_celebre_primary.wav","celebre","10596140","primary","wav","L1"
4,"Main","10596140_eremo_primary.wav","eremo","10596140","primary","wav","L1"
4,"Main","10596140_impero_secondary.wav","impero","10596140","secondary","wav","L1"
4,"Main","10596140_mastino_secondary.wav","mastino","10596140","secondary","wav","L1"
4,"Main","10596140_remora_primary.wav","remora","10596140","primary","wav","L1"
4,"Main","10596140_zigote_secondary.wav","zigote","10596140","secondary","wav","L1"
4,"Main","10611153_asilo_secondary.wav","asilo","10611153","secondary","wav","L1"
4,"Main","10611153_candito_secondary.wav","candito","10611153","secondary","wav","L1"
4,"Main","10611153_erede_secondary.wav","erede","10611153","secondary","wav","L1"
4,"Main","10611153_fragore_secondary.wav","fragore","10611153","secondary","wav","L1"
4,"Main","10611153_mastice_primary.wav","mastice","10611153","primary","wav","L1"
4,"Main","10611153_protesta_secondary.wav","protesta","10611153","secondary","wav","L1"
4,"Main","10611153_zigomo_primary.wav","zigomo","10611153","primary","wav","L1"
4,"Main","10615085_allume_secondary.wav","allume","10615085","secondary","wav","L1"
4,"Main","10615085_candido_primary.wav","candido","10615085","primary","wav","L1"
4,"Main","10615085_comizio_secondary.wav","comizio","10615085","secondary","wav","L1"
4,"Main","10615085_fragola_primary.wav","fragola","10615085","primary","wav","L1"
4,"Main","10615085_macaco_secondary.wav","macaco","10615085","secondary","wav","L1"
4,"Main","10615085_protesi_primary.wav","protesi","10615085","primary","wav","L1"
4,"Main","10615085_tonale_secondary.wav","tonale","10615085","secondary","wav","L1"
4,"Main","9353724_alluce_primary.wav","alluce","9353724","primary","wav","L2"
4,"Main","9353724_candido_primary.wav","candido","9353724","primary","wav","L2"
4,"Main","9353724_erede_secondary.wav","erede","9353724","secondary","wav","L2"
4,"Main","9353724_fragore_secondary.wav","fragore","9353724","secondary","wav","L2"
4,"Main","9353724_mastino_secondary.wav","mastino","9353724","secondary","wav","L2"
4,"Main","9353724_remoto_secondary.wav","remoto","9353724","secondary","wav","L2"
4,"Main","9421803_abaco_primary.wav","abaco","9421803","primary","wav","L2"
4,"Main","9421803_calata_secondary.wav","calata","9421803","secondary","wav","L2"
4,"Main","9421803_comizio_secondary.wav","comizio","9421803","secondary","wav","L2"
4,"Main","9421803_fragore_secondary.wav","fragore","9421803","secondary","wav","L2"
4,"Main","9421803_mastino_secondary.wav","mastino","9421803","secondary","wav","L2"
4,"Main","9421803_remora_primary.wav","remora","9421803","primary","wav","L2"
4,"Main","9421803_zigote_secondary.wav","zigote","9421803","secondary","wav","L2"
4,"Main","9443955_attico_primary.wav","attico","9443955","primary","wav","L2"
4,"Main","9443955_codino_secondary.wav","codino","9443955","secondary","wav","L2"
4,"Main","9443955_fedele_secondary.wav","fedele","9443955","secondary","wav","L2"
4,"Main","9443955_locusta_secondary.wav","locusta","9443955","secondary","wav","L2"
4,"Main","9443955_protesta_secondary.wav","protesta","9443955","secondary","wav","L2"
4,"Main","9449166_abaco_primary.wav","abaco","9449166","primary","wav","L2"
4,"Main","9449166_asino_primary.wav","asino","9449166","primary","wav","L2"
4,"Main","9449166_celebre_primary.wav","celebre","9449166","primary","wav","L2"
4,"Main","9449166_eremo_primary.wav","eremo","9449166","primary","wav","L2"
4,"Main","9449166_impero_secondary.wav","impero","9449166","secondary","wav","L2"
4,"Main","9449166_mastino_secondary.wav","mastino","9449166","secondary","wav","L2"
4,"Main","9449166_remora_primary.wav","remora","9449166","primary","wav","L2"
4,"Main","9449166_zigote_secondary.wav","zigote","9449166","secondary","wav","L2"
4,"Main","9450505_asilo_secondary.wav","asilo","9450505","secondary","wav","L2"
4,"Main","9450505_candito_secondary.wav","candito","9450505","secondary","wav","L2"
4,"Main","9450505_erede_secondary.wav","erede","9450505","secondary","wav","L2"
4,"Main","9450505_impero_secondary.wav","impero","9450505","secondary","wav","L2"
4,"Main","9450505_mastino_secondary.wav","mastino","9450505","secondary","wav","L2"
4,"Main","9450505_remora_primary.wav","remora","9450505","primary","wav","L2"
4,"Main","9450505_zigote_secondary.wav","zigote","9450505","secondary","wav","L2"
4,"Main","9450998_asilo_secondary.wav","asilo","9450998","secondary","wav","L2"
4,"Main","9450998_candito_secondary.wav","candito","9450998","secondary","wav","L2"
4,"Main","9450998_erede_secondary.wav","erede","9450998","secondary","wav","L2"
4,"Main","9450998_fragore_secondary.wav","fragore","9450998","secondary","wav","L2"
4,"Main","9450998_mastice_primary.wav","mastice","9450998","primary","wav","L2"
4,"Main","9450998_protesta_secondary.wav","protesta","9450998","secondary","wav","L2"
4,"Main","9450998_zigomo_primary.wav","zigomo","9450998","primary","wav","L2"
4,"Main","9451042_allume_secondary.wav","allume","9451042","secondary","wav","L2"
4,"Main","9451042_celeste_secondary.wav","celeste","9451042","secondary","wav","L2"
4,"Main","9451042_esteta_secondary.wav","esteta","9451042","secondary","wav","L2"
4,"Main","9451042_lattice_primary.wav","lattice","9451042","primary","wav","L2"
4,"Main","9451042_panico_primary.wav","panico","9451042","primary","wav","L2"
4,"Main","9451042_senato_secondary.wav","senato","9451042","secondary","wav","L2"
4,"Main","9451089_asilo_secondary.wav","asilo","9451089","secondary","wav","L2"
4,"Main","9451089_codice_primary.wav","codice","9451089","primary","wav","L2"
4,"Main","9451089_federa_primary.wav","federa","9451089","primary","wav","L2"
4,"Main","9451089_macabro_primary.wav","macabro","9451089","primary","wav","L2"
4,"Main","9451089_protesta_secondary.wav","protesta","9451089","secondary","wav","L2"
4,"Main","9451120_abaco_primary.wav","abaco","9451120","primary","wav","L2"
4,"Main","9451120_asino_primary.wav","asino","9451120","primary","wav","L2"
4,"Main","9451120_celeste_secondary.wav","celeste","9451120","secondary","wav","L2"
4,"Main","9451120_estero_primary.wav","estero","9451120","primary","wav","L2"
4,"Main","9451120_lattice_primary.wav","lattice","9451120","primary","wav","L2"
4,"Main","9451120_missiva_secondary.wav","missiva","9451120","secondary","wav","L2"
