"randomise_trials","display","Sound","word","part_id","stress","file_type","status"
1,"Instructions1",NA,NA,NA,NA,NA,NA
2,"Practice","familia.wav","familia",NA,NA,NA,NA
2,"Practice","belisima.wav","belisima",NA,NA,NA,NA
3,"Instructions2",NA,NA,NA,NA,NA,NA
4,"Main","10590751_acero_primary.wav","acero","10590751","primary","wav","L1"
4,"Main","10590751_calata_secondary.wav","calata","10590751","secondary","wav","L1"
4,"Main","10590751_collega_secondary.wav","collega","10590751","secondary","wav","L1"
4,"Main","10590751_federa_primary.wav","federa","10590751","primary","wav","L1"
4,"Main","10590751_locusta_secondary.wav","locusta","10590751","secondary","wav","L1"
4,"Main","10590751_panico_primary.wav","panico","10590751","primary","wav","L1"
4,"Main","10590751_senato_secondary.wav","senato","10590751","secondary","wav","L1"
4,"Main","10593187_acero_primary.wav","acero","10593187","primary","wav","L1"
4,"Main","10593187_calata_secondary.wav","calata","10593187","secondary","wav","L1"
4,"Main","10593187_collega_secondary.wav","collega","10593187","secondary","wav","L1"
4,"Main","10593187_forbice_primary.wav","forbice","10593187","primary","wav","L1"
4,"Main","10593187_locusta_secondary.wav","locusta","10593187","secondary","wav","L1"
4,"Main","10593187_panico_primary.wav","panico","10593187","primary","wav","L1"
4,"Main","10593187_senato_secondary.wav","senato","10593187","secondary","wav","L1"
4,"Main","10596140_alluce_primary.wav","alluce","10596140","primary","wav","L1"
4,"Main","10596140_candido_primary.wav","candido","10596140","primary","wav","L1"
4,"Main","10596140_comizio_secondary.wav","comizio","10596140","secondary","wav","L1"
4,"Main","10596140_fragola_primary.wav","fragola","10596140","primary","wav","L1"
4,"Main","10596140_macaco_secondary.wav","macaco","10596140","secondary","wav","L1"
4,"Main","10596140_protesi_primary.wav","protesi","10596140","primary","wav","L1"
4,"Main","10596140_tonale_secondary.wav","tonale","10596140","secondary","wav","L1"
4,"Main","10611153_alluce_primary.wav","alluce","10611153","primary","wav","L1"
4,"Main","10611153_canapa_primary.wav","canapa","10611153","primary","wav","L1"
4,"Main","10611153_comico_primary.wav","comico","10611153","primary","wav","L1"
4,"Main","10611153_forbito_secondary.wav","forbito","10611153","secondary","wav","L1"
4,"Main","10611153_macabro_primary.wav","macabro","10611153","primary","wav","L1"
4,"Main","10611153_panino_secondary.wav","panino","10611153","secondary","wav","L1"
4,"Main","10611153_tonaca_primary.wav","tonaca","10611153","primary","wav","L1"
4,"Main","10615085_aceto_secondary.wav","aceto","10615085","secondary","wav","L1"
4,"Main","10615085_canale_secondary.wav","canale","10615085","secondary","wav","L1"
4,"Main","10615085_collera_primary.wav","collera","10615085","primary","wav","L1"
4,"Main","10615085_forbice_primary.wav","forbice","10615085","primary","wav","L1"
4,"Main","10615085_locusta_secondary.wav","locusta","10615085","secondary","wav","L1"
4,"Main","10615085_panico_primary.wav","panico","10615085","primary","wav","L1"
4,"Main","10615085_senato_secondary.wav","senato","10615085","secondary","wav","L1"
4,"Main","9353724_acero_primary.wav","acero","9353724","primary","wav","L2"
4,"Main","9353724_canale_secondary.wav","canale","9353724","secondary","wav","L2"
4,"Main","9353724_collera_primary.wav","collera","9353724","primary","wav","L2"
4,"Main","9353724_forbito_secondary.wav","forbito","9353724","secondary","wav","L2"
4,"Main","9353724_macaco_secondary.wav","macaco","9353724","secondary","wav","L2"
4,"Main","9353724_protesta_secondary.wav","protesta","9353724","secondary","wav","L2"
4,"Main","9353724_zigomo_primary.wav","zigomo","9353724","primary","wav","L2"
4,"Main","9421803_attico_primary.wav","attico","9421803","primary","wav","L2"
4,"Main","9421803_collera_primary.wav","collera","9421803","primary","wav","L2"
4,"Main","9421803_forbito_secondary.wav","forbito","9421803","secondary","wav","L2"
4,"Main","9421803_macabro_primary.wav","macabro","9421803","primary","wav","L2"
4,"Main","9421803_protesi_primary.wav","protesi","9421803","primary","wav","L2"
4,"Main","9421803_tonale_secondary.wav","tonale","9421803","secondary","wav","L2"
4,"Main","9443955_allume_secondary.wav","allume","9443955","secondary","wav","L2"
4,"Main","9443955_celeste_secondary.wav","celeste","9443955","secondary","wav","L2"
4,"Main","9443955_estero_primary.wav","estero","9443955","primary","wav","L2"
4,"Main","9443955_lattina_secondary.wav","lattina","9443955","secondary","wav","L2"
4,"Main","9443955_panino_secondary.wav","panino","9443955","secondary","wav","L2"
4,"Main","9443955_tonaca_primary.wav","tonaca","9443955","primary","wav","L2"
4,"Main","9449166_allume_secondary.wav","allume","9449166","secondary","wav","L2"
4,"Main","9449166_candido_primary.wav","candido","9449166","primary","wav","L2"
4,"Main","9449166_comizio_secondary.wav","comizio","9449166","secondary","wav","L2"
4,"Main","9449166_fragola_primary.wav","fragola","9449166","primary","wav","L2"
4,"Main","9449166_macaco_secondary.wav","macaco","9449166","secondary","wav","L2"
4,"Main","9449166_protesi_primary.wav","protesi","9449166","primary","wav","L2"
4,"Main","9449166_tonale_secondary.wav","tonale","9449166","secondary","wav","L2"
4,"Main","9450505_alluce_primary.wav","alluce","9450505","primary","wav","L2"
4,"Main","9450505_canapa_primary.wav","canapa","9450505","primary","wav","L2"
4,"Main","9450505_comico_primary.wav","comico","9450505","primary","wav","L2"
4,"Main","9450505_forbito_secondary.wav","forbito","9450505","secondary","wav","L2"
4,"Main","9450505_macaco_secondary.wav","macaco","9450505","secondary","wav","L2"
4,"Main","9450505_protesi_primary.wav","protesi","9450505","primary","wav","L2"
4,"Main","9450505_tonale_secondary.wav","tonale","9450505","secondary","wav","L2"
4,"Main","9450998_alluce_primary.wav","alluce","9450998","primary","wav","L2"
4,"Main","9450998_canapa_primary.wav","canapa","9450998","primary","wav","L2"
4,"Main","9450998_comico_primary.wav","comico","9450998","primary","wav","L2"
4,"Main","9450998_forbito_secondary.wav","forbito","9450998","secondary","wav","L2"
4,"Main","9450998_macabro_primary.wav","macabro","9450998","primary","wav","L2"
4,"Main","9450998_panino_secondary.wav","panino","9450998","secondary","wav","L2"
4,"Main","9450998_tonaca_primary.wav","tonaca","9450998","primary","wav","L2"
4,"Main","9451042_aceto_secondary.wav","aceto","9451042","secondary","wav","L2"
4,"Main","9451042_candido_primary.wav","candido","9451042","primary","wav","L2"
4,"Main","9451042_erede_secondary.wav","erede","9451042","secondary","wav","L2"
4,"Main","9451042_impero_secondary.wav","impero","9451042","secondary","wav","L2"
4,"Main","9451042_missiva_secondary.wav","missiva","9451042","secondary","wav","L2"
4,"Main","9451042_saliva_secondary.wav","saliva","9451042","secondary","wav","L2"
4,"Main","9451089_aceto_secondary.wav","aceto","9451089","secondary","wav","L2"
4,"Main","9451089_celebre_primary.wav","celebre","9451089","primary","wav","L2"
4,"Main","9451089_esteta_secondary.wav","esteta","9451089","secondary","wav","L2"
4,"Main","9451089_lattina_secondary.wav","lattina","9451089","secondary","wav","L2"
4,"Main","9451089_panino_secondary.wav","panino","9451089","secondary","wav","L2"
4,"Main","9451089_tonale_secondary.wav","tonale","9451089","secondary","wav","L2"
4,"Main","9451120_allume_secondary.wav","allume","9451120","secondary","wav","L2"
4,"Main","9451120_candito_secondary.wav","candito","9451120","secondary","wav","L2"
4,"Main","9451120_erede_secondary.wav","erede","9451120","secondary","wav","L2"
4,"Main","9451120_impero_secondary.wav","impero","9451120","secondary","wav","L2"
4,"Main","9451120_mastino_secondary.wav","mastino","9451120","secondary","wav","L2"
4,"Main","9451120_remora_primary.wav","remora","9451120","primary","wav","L2"
