"randomise_trials","display","Sound","word","part_id","stress","file_type","status"
1,"Instructions1",NA,NA,NA,NA,NA,NA
2,"Practice","familia.wav","familia",NA,NA,NA,NA
2,"Practice","belisima.wav","belisima",NA,NA,NA,NA
3,"Instructions2",NA,NA,NA,NA,NA,NA
4,"Main","10590751_abate_secondary.wav","abate","10590751","secondary","wav","L1"
4,"Main","10590751_attico_primary.wav","attico","10590751","primary","wav","L1"
4,"Main","10590751_celeste_secondary.wav","celeste","10590751","secondary","wav","L1"
4,"Main","10590751_estero_primary.wav","estero","10590751","primary","wav","L1"
4,"Main","10590751_impeto_primary.wav","impeto","10590751","primary","wav","L1"
4,"Main","10590751_missiva_secondary.wav","missiva","10590751","secondary","wav","L1"
4,"Main","10590751_salice_primary.wav","salice","10590751","primary","wav","L1"
4,"Main","10593187_abate_secondary.wav","abate","10593187","secondary","wav","L1"
4,"Main","10593187_attico_primary.wav","attico","10593187","primary","wav","L1"
4,"Main","10593187_celeste_secondary.wav","celeste","10593187","secondary","wav","L1"
4,"Main","10593187_esteta_secondary.wav","esteta","10593187","secondary","wav","L1"
4,"Main","10593187_lattice_primary.wav","lattice","10593187","primary","wav","L1"
4,"Main","10593187_missiva_secondary.wav","missiva","10593187","secondary","wav","L1"
4,"Main","10593187_salice_primary.wav","salice","10593187","primary","wav","L1"
4,"Main","10596140_acaro_primary.wav","acaro","10596140","primary","wav","L1"
4,"Main","10596140_calata_secondary.wav","calata","10596140","secondary","wav","L1"
4,"Main","10596140_collega_secondary.wav","collega","10596140","secondary","wav","L1"
4,"Main","10596140_federa_primary.wav","federa","10596140","primary","wav","L1"
4,"Main","10596140_loculo_primary.wav","loculo","10596140","primary","wav","L1"
4,"Main","10596140_monito_primary.wav","monito","10596140","primary","wav","L1"
4,"Main","10596140_senape_primary.wav","senape","10596140","primary","wav","L1"
4,"Main","10611153_acaro_primary.wav","acaro","10611153","primary","wav","L1"
4,"Main","10611153_calamo_primary.wav","calamo","10611153","primary","wav","L1"
4,"Main","10611153_codino_secondary.wav","codino","10611153","secondary","wav","L1"
4,"Main","10611153_fedele_secondary.wav","fedele","10611153","secondary","wav","L1"
4,"Main","10611153_lattina_secondary.wav","lattina","10611153","secondary","wav","L1"
4,"Main","10611153_monile_secondary.wav","monile","10611153","secondary","wav","L1"
4,"Main","10611153_saliva_secondary.wav","saliva","10611153","secondary","wav","L1"
4,"Main","10615085_acacia_secondary.wav","acacia","10615085","secondary","wav","L1"
4,"Main","10615085_attiguo_secondary.wav","attiguo","10615085","secondary","wav","L1"
4,"Main","10615085_codice_primary.wav","codice","10615085","primary","wav","L1"
4,"Main","10615085_esteta_secondary.wav","esteta","10615085","secondary","wav","L1"
4,"Main","10615085_lattice_primary.wav","lattice","10615085","primary","wav","L1"
4,"Main","10615085_missiva_secondary.wav","missiva","10615085","secondary","wav","L1"
4,"Main","10615085_salice_primary.wav","salice","10615085","primary","wav","L1"
4,"Main","9353724_abate_secondary.wav","abate","9353724","secondary","wav","L2"
4,"Main","9353724_attico_primary.wav","attico","9353724","primary","wav","L2"
4,"Main","9353724_codice_primary.wav","codice","9353724","primary","wav","L2"
4,"Main","9353724_fedele_secondary.wav","fedele","9353724","secondary","wav","L2"
4,"Main","9353724_lattina_secondary.wav","lattina","9353724","secondary","wav","L2"
4,"Main","9353724_panico_primary.wav","panico","9353724","primary","wav","L2"
4,"Main","9353724_senato_secondary.wav","senato","9353724","secondary","wav","L2"
4,"Main","9421803_allume_secondary.wav","allume","9421803","secondary","wav","L2"
4,"Main","9421803_celebre_primary.wav","celebre","9421803","primary","wav","L2"
4,"Main","9421803_esteta_secondary.wav","esteta","9421803","secondary","wav","L2"
4,"Main","9421803_lattina_secondary.wav","lattina","9421803","secondary","wav","L2"
4,"Main","9421803_monito_primary.wav","monito","9421803","primary","wav","L2"
4,"Main","9421803_senape_primary.wav","senape","9421803","primary","wav","L2"
4,"Main","9443955_acero_primary.wav","acero","9443955","primary","wav","L2"
4,"Main","9443955_candido_primary.wav","candido","9443955","primary","wav","L2"
4,"Main","9443955_comizio_secondary.wav","comizio","9443955","secondary","wav","L2"
4,"Main","9443955_impero_secondary.wav","impero","9443955","secondary","wav","L2"
4,"Main","9443955_missiva_secondary.wav","missiva","9443955","secondary","wav","L2"
4,"Main","9443955_saliva_secondary.wav","saliva","9443955","secondary","wav","L2"
4,"Main","9449166_acero_primary.wav","acero","9449166","primary","wav","L2"
4,"Main","9449166_calata_secondary.wav","calata","9449166","secondary","wav","L2"
4,"Main","9449166_collega_secondary.wav","collega","9449166","secondary","wav","L2"
4,"Main","9449166_federa_primary.wav","federa","9449166","primary","wav","L2"
4,"Main","9449166_loculo_primary.wav","loculo","9449166","primary","wav","L2"
4,"Main","9449166_monito_primary.wav","monito","9449166","primary","wav","L2"
4,"Main","9449166_senape_primary.wav","senape","9449166","primary","wav","L2"
4,"Main","9450505_acaro_primary.wav","acaro","9450505","primary","wav","L2"
4,"Main","9450505_calamo_primary.wav","calamo","9450505","primary","wav","L2"
4,"Main","9450505_codino_secondary.wav","codino","9450505","secondary","wav","L2"
4,"Main","9450505_fedele_secondary.wav","fedele","9450505","secondary","wav","L2"
4,"Main","9450505_loculo_primary.wav","loculo","9450505","primary","wav","L2"
4,"Main","9450505_monito_primary.wav","monito","9450505","primary","wav","L2"
4,"Main","9450505_senape_primary.wav","senape","9450505","primary","wav","L2"
4,"Main","9450998_acaro_primary.wav","acaro","9450998","primary","wav","L2"
4,"Main","9450998_calamo_primary.wav","calamo","9450998","primary","wav","L2"
4,"Main","9450998_codino_secondary.wav","codino","9450998","secondary","wav","L2"
4,"Main","9450998_fedele_secondary.wav","fedele","9450998","secondary","wav","L2"
4,"Main","9450998_lattina_secondary.wav","lattina","9450998","secondary","wav","L2"
4,"Main","9450998_monile_secondary.wav","monile","9450998","secondary","wav","L2"
4,"Main","9450998_saliva_secondary.wav","saliva","9450998","secondary","wav","L2"
4,"Main","9451042_acacia_secondary.wav","acacia","9451042","secondary","wav","L2"
4,"Main","9451042_calata_secondary.wav","calata","9451042","secondary","wav","L2"
4,"Main","9451042_collera_primary.wav","collera","9451042","primary","wav","L2"
4,"Main","9451042_forbito_secondary.wav","forbito","9451042","secondary","wav","L2"
4,"Main","9451042_mastice_primary.wav","mastice","9451042","primary","wav","L2"
4,"Main","9451042_remora_primary.wav","remora","9451042","primary","wav","L2"
4,"Main","9451042_zigote_secondary.wav","zigote","9451042","secondary","wav","L2"
4,"Main","9451089_canale_secondary.wav","canale","9451089","secondary","wav","L2"
4,"Main","9451089_comico_primary.wav","comico","9451089","primary","wav","L2"
4,"Main","9451089_fragore_secondary.wav","fragore","9451089","secondary","wav","L2"
4,"Main","9451089_monile_secondary.wav","monile","9451089","secondary","wav","L2"
4,"Main","9451089_saliva_secondary.wav","saliva","9451089","secondary","wav","L2"
4,"Main","9451120_acero_primary.wav","acero","9451120","primary","wav","L2"
4,"Main","9451120_calata_secondary.wav","calata","9451120","secondary","wav","L2"
4,"Main","9451120_collera_primary.wav","collera","9451120","primary","wav","L2"
4,"Main","9451120_forbito_secondary.wav","forbito","9451120","secondary","wav","L2"
4,"Main","9451120_macabro_primary.wav","macabro","9451120","primary","wav","L2"
4,"Main","9451120_panino_secondary.wav","panino","9451120","secondary","wav","L2"
